element,wavelength,intensity,persistence,type,spectrum_region
Rhodium,2520.52,500.0,1,Transition Metals,Ultraviolet
Rhodium,2545.7,40.0,0,Transition Metals,Ultraviolet
Rhodium,2555.36,60.0,0,Transition Metals,Ultraviolet
Rhodium,2625.88,25.0,0,Transition Metals,Ultraviolet
Rhodium,2652.66,40.0,0,Transition Metals,Ultraviolet
Rhodium,2703.73,40.0,0,Transition Metals,Ultraviolet
Rhodium,2715.27,400.0,1,Transition Metals,Ultraviolet
Rhodium,2718.54,20.0,0,Transition Metals,Ultraviolet
Rhodium,2728.94,15.0,0,Transition Metals,Ultraviolet
Rhodium,2826.68,20.0,0,Transition Metals,Ultraviolet
Rhodium,2862.94,30.0,0,Transition Metals,Ultraviolet
Rhodium,2907.21,15.0,0,Transition Metals,Ultraviolet
Rhodium,2910.15,300.0,1,Transition Metals,Ultraviolet
Rhodium,2924.02,20.0,0,Transition Metals,Ultraviolet
Rhodium,2968.66,25.0,0,Transition Metals,Ultraviolet
Rhodium,2977.68,15.0,0,Transition Metals,Ultraviolet
Rhodium,2986.2,50.0,0,Transition Metals,Ultraviolet
Rhodium,3083.96,20.0,0,Transition Metals,Ultraviolet
Rhodium,3123.7,25.0,0,Transition Metals,Ultraviolet
Rhodium,3191.19,50.0,0,Transition Metals,Ultraviolet
Rhodium,3197.13,20.0,0,Transition Metals,Ultraviolet
Rhodium,3263.14,60.0,0,Transition Metals,Ultraviolet
Rhodium,3271.61,60.0,0,Transition Metals,Ultraviolet
Rhodium,3280.55,250.0,0,Transition Metals,Ultraviolet
Rhodium,3283.57,250.0,0,Transition Metals,Ultraviolet
Rhodium,3289.14,30.0,0,Transition Metals,Ultraviolet
Rhodium,3294.28,20.0,0,Transition Metals,Ultraviolet
Rhodium,3300.46,30.0,0,Transition Metals,Ultraviolet
Rhodium,3323.09,400.0,1,Transition Metals,Ultraviolet
Rhodium,3338.54,40.0,0,Transition Metals,Ultraviolet
Rhodium,3360.8,30.0,0,Transition Metals,Ultraviolet
Rhodium,3368.38,40.0,0,Transition Metals,Ultraviolet
Rhodium,3372.25,120.0,0,Transition Metals,Ultraviolet
Rhodium,3396.82,600.0,1,Transition Metals,Ultraviolet
Rhodium,3399.7,90.0,0,Transition Metals,Ultraviolet
Rhodium,3406.55,15.0,0,Transition Metals,Ultraviolet
Rhodium,3412.27,90.0,0,Transition Metals,Ultraviolet
Rhodium,3421.22,40.0,0,Transition Metals,Ultraviolet
Rhodium,3434.89,900.0,1,Transition Metals,Ultraviolet
Rhodium,3440.53,150.0,0,Transition Metals,Ultraviolet
Rhodium,3455.22,40.0,0,Transition Metals,Ultraviolet
Rhodium,3457.07,20.0,0,Transition Metals,Ultraviolet
Rhodium,3457.93,25.0,0,Transition Metals,Ultraviolet
Rhodium,3462.04,600.0,0,Transition Metals,Ultraviolet
Rhodium,3469.62,20.0,0,Transition Metals,Ultraviolet
Rhodium,3470.66,500.0,0,Transition Metals,Ultraviolet
Rhodium,3474.78,500.0,0,Transition Metals,Ultraviolet
Rhodium,3478.91,200.0,0,Transition Metals,Ultraviolet
Rhodium,3498.73,130.0,0,Transition Metals,Ultraviolet
Rhodium,3502.52,600.0,1,Transition Metals,Ultraviolet
Rhodium,3507.32,300.0,1,Transition Metals,Ultraviolet
Rhodium,3528.02,900.0,1,Transition Metals,Ultraviolet
Rhodium,3538.14,90.0,0,Transition Metals,Ultraviolet
Rhodium,3541.91,30.0,0,Transition Metals,Ultraviolet
Rhodium,3543.95,130.0,0,Transition Metals,Ultraviolet
Rhodium,3549.54,200.0,0,Transition Metals,Ultraviolet
Rhodium,3564.13,25.0,0,Transition Metals,Ultraviolet
Rhodium,3570.18,130.0,0,Transition Metals,Ultraviolet
Rhodium,3583.1,500.0,0,Transition Metals,Ultraviolet
Rhodium,3596.19,500.0,0,Transition Metals,Ultraviolet
Rhodium,3597.15,600.0,0,Transition Metals,Ultraviolet
Rhodium,3605.86,30.0,0,Transition Metals,Ultraviolet
Rhodium,3612.47,300.0,0,Transition Metals,Ultraviolet
Rhodium,3614.78,25.0,0,Transition Metals,Ultraviolet
Rhodium,3620.46,20.0,0,Transition Metals,Ultraviolet
Rhodium,3626.59,200.0,0,Transition Metals,Ultraviolet
Rhodium,3639.51,30.0,0,Transition Metals,Ultraviolet
Rhodium,3654.87,40.0,0,Transition Metals,Ultraviolet
Rhodium,3657.99,900.0,1,Transition Metals,Ultraviolet
Rhodium,3661.86,30.0,0,Transition Metals,Ultraviolet
Rhodium,3666.22,140.0,0,Transition Metals,Ultraviolet
Rhodium,3666.91,20.0,0,Transition Metals,Ultraviolet
Rhodium,3681.04,60.0,0,Transition Metals,Ultraviolet
Rhodium,3690.7,200.0,0,Transition Metals,Ultraviolet
Rhodium,3692.36,1000.0,1,Transition Metals,Ultraviolet
Rhodium,3695.52,100.0,0,Transition Metals,Ultraviolet
Rhodium,3698.26,30.0,0,Transition Metals,Ultraviolet
Rhodium,3698.6,40.0,0,Transition Metals,Ultraviolet
Rhodium,3700.91,800.0,1,Transition Metals,Ultraviolet
Rhodium,3713.02,100.0,0,Transition Metals,Ultraviolet
Rhodium,3735.28,70.0,0,Transition Metals,Ultraviolet
Rhodium,3737.27,40.0,0,Transition Metals,Ultraviolet
Rhodium,3744.17,40.0,0,Transition Metals,Ultraviolet
Rhodium,3748.22,130.0,0,Transition Metals,Ultraviolet
Rhodium,3754.12,25.0,0,Transition Metals,Ultraviolet
Rhodium,3754.27,40.0,0,Transition Metals,Ultraviolet
Rhodium,3755.58,50.0,0,Transition Metals,Ultraviolet
Rhodium,3760.4,110.0,0,Transition Metals,Ultraviolet
Rhodium,3765.08,250.0,0,Transition Metals,Ultraviolet
Rhodium,3769.97,50.0,0,Transition Metals,Ultraviolet
Rhodium,3778.13,40.0,0,Transition Metals,Ultraviolet
Rhodium,3788.47,110.0,0,Transition Metals,Ultraviolet
Rhodium,3792.18,140.0,0,Transition Metals,Ultraviolet
Rhodium,3793.22,400.0,0,Transition Metals,Ultraviolet
Rhodium,3799.31,500.0,0,Transition Metals,Ultraviolet
Rhodium,3805.92,80.0,0,Transition Metals,Ultraviolet
Rhodium,3806.76,140.0,0,Transition Metals,Ultraviolet
Rhodium,3815.01,50.0,0,Transition Metals,Ultraviolet
Rhodium,3816.47,80.0,0,Transition Metals,Ultraviolet
Rhodium,3818.19,140.0,0,Transition Metals,Ultraviolet
Rhodium,3822.26,400.0,0,Transition Metals,Ultraviolet
Rhodium,3828.48,250.0,0,Transition Metals,Ultraviolet
Rhodium,3833.89,200.0,0,Transition Metals,Ultraviolet
Rhodium,3856.52,600.0,0,Transition Metals,Ultraviolet
Rhodium,3870.01,50.0,0,Transition Metals,Ultraviolet
Rhodium,3877.34,40.0,0,Transition Metals,Ultraviolet
Rhodium,3922.19,25.0,0,Transition Metals,Ultraviolet
Rhodium,3934.23,200.0,0,Transition Metals,Ultraviolet
Rhodium,3942.72,60.0,0,Transition Metals,Ultraviolet
Rhodium,3958.86,400.0,0,Transition Metals,Ultraviolet
Rhodium,3975.31,40.0,0,Transition Metals,Ultraviolet
Rhodium,3984.4,25.0,0,Transition Metals,Ultraviolet
Rhodium,3995.61,25.0,0,Transition Metals,Ultraviolet
Rhodium,3996.15,40.0,0,Transition Metals,Ultraviolet
Rhodium,4082.78,60.0,0,Transition Metals,Visible light
Rhodium,4121.68,120.0,0,Transition Metals,Visible light
Rhodium,4128.87,150.0,0,Transition Metals,Visible light
Rhodium,4135.27,200.0,0,Transition Metals,Visible light
Rhodium,4154.37,25.0,0,Transition Metals,Visible light
Rhodium,4196.5,40.0,0,Transition Metals,Visible light
Rhodium,4211.14,400.0,0,Transition Metals,Visible light
Rhodium,4288.71,90.0,0,Transition Metals,Visible light
Rhodium,4374.8,400.0,1,Transition Metals,Visible light
Rhodium,4675.03,15.0,0,Transition Metals,Visible light
Rhodium,5354.4,14.0,0,Transition Metals,Visible light
Rhodium,5599.42,15.0,0,Transition Metals,Visible light
Rhodium,5983.6,14.0,0,Transition Metals,Visible light
Rhodium,2322.58,40.0,0,Transition Metals,Ultraviolet
Rhodium,2334.77,800.0,1,Transition Metals,Ultraviolet
Rhodium,2361.92,30.0,0,Transition Metals,Ultraviolet
Rhodium,2382.89,30.0,0,Transition Metals,Ultraviolet
Rhodium,2383.4,25.0,0,Transition Metals,Ultraviolet
Rhodium,2415.84,300.0,1,Transition Metals,Ultraviolet
Rhodium,2429.52,25.0,0,Transition Metals,Ultraviolet
Rhodium,2440.34,40.0,0,Transition Metals,Ultraviolet
Rhodium,2461.03,400.0,1,Transition Metals,Ultraviolet
Rhodium,2490.79,400.0,1,Transition Metals,Ultraviolet
Rhodium,2509.7,40.0,0,Transition Metals,Ultraviolet
Rhodium,2515.75,20.0,0,Transition Metals,Ultraviolet
Rhodium,2520.52,500.0,1,Transition Metals,Ultraviolet
Rhodium,2545.7,40.0,0,Transition Metals,Ultraviolet
Rhodium,2555.36,60.0,0,Transition Metals,Ultraviolet
Rhodium,2625.88,25.0,0,Transition Metals,Ultraviolet
Rhodium,2652.66,40.0,0,Transition Metals,Ultraviolet
Rhodium,2703.73,40.0,0,Transition Metals,Ultraviolet
Rhodium,2715.27,400.0,1,Transition Metals,Ultraviolet
Rhodium,2718.54,20.0,0,Transition Metals,Ultraviolet
Rhodium,2728.94,15.0,0,Transition Metals,Ultraviolet
Rhodium,2826.68,20.0,0,Transition Metals,Ultraviolet
Rhodium,2862.94,30.0,0,Transition Metals,Ultraviolet
Rhodium,2907.21,15.0,0,Transition Metals,Ultraviolet
Rhodium,2910.15,300.0,1,Transition Metals,Ultraviolet
Rhodium,2924.02,20.0,0,Transition Metals,Ultraviolet
Rhodium,2968.66,25.0,0,Transition Metals,Ultraviolet
Rhodium,2977.68,15.0,0,Transition Metals,Ultraviolet
Rhodium,2986.2,50.0,0,Transition Metals,Ultraviolet
Rhodium,3083.96,20.0,0,Transition Metals,Ultraviolet
Rhodium,3123.7,25.0,0,Transition Metals,Ultraviolet
Rhodium,3191.19,50.0,0,Transition Metals,Ultraviolet
Rhodium,3197.13,20.0,0,Transition Metals,Ultraviolet
Rhodium,3263.14,60.0,0,Transition Metals,Ultraviolet
Rhodium,3271.61,60.0,0,Transition Metals,Ultraviolet
Rhodium,3280.55,250.0,0,Transition Metals,Ultraviolet
Rhodium,3283.57,250.0,0,Transition Metals,Ultraviolet
Rhodium,3289.14,30.0,0,Transition Metals,Ultraviolet
Rhodium,3294.28,20.0,0,Transition Metals,Ultraviolet
Rhodium,3300.46,30.0,0,Transition Metals,Ultraviolet
Rhodium,3323.09,400.0,1,Transition Metals,Ultraviolet
Rhodium,3338.54,40.0,0,Transition Metals,Ultraviolet
Rhodium,3360.8,30.0,0,Transition Metals,Ultraviolet
Rhodium,3368.38,40.0,0,Transition Metals,Ultraviolet
Rhodium,3372.25,120.0,0,Transition Metals,Ultraviolet
Rhodium,3396.82,600.0,1,Transition Metals,Ultraviolet
Rhodium,3399.7,90.0,0,Transition Metals,Ultraviolet
Rhodium,3406.55,15.0,0,Transition Metals,Ultraviolet
Rhodium,3412.27,90.0,0,Transition Metals,Ultraviolet
Rhodium,3421.22,40.0,0,Transition Metals,Ultraviolet
Rhodium,3434.89,900.0,1,Transition Metals,Ultraviolet
Rhodium,3440.53,150.0,0,Transition Metals,Ultraviolet
Rhodium,3455.22,40.0,0,Transition Metals,Ultraviolet
Rhodium,3457.07,20.0,0,Transition Metals,Ultraviolet
Rhodium,3457.93,25.0,0,Transition Metals,Ultraviolet
Rhodium,3462.04,600.0,0,Transition Metals,Ultraviolet
Rhodium,3469.62,20.0,0,Transition Metals,Ultraviolet
Rhodium,3470.66,500.0,0,Transition Metals,Ultraviolet
Rhodium,3474.78,500.0,0,Transition Metals,Ultraviolet
Rhodium,3478.91,200.0,0,Transition Metals,Ultraviolet
Rhodium,3498.73,130.0,0,Transition Metals,Ultraviolet
Rhodium,3502.52,600.0,1,Transition Metals,Ultraviolet
Rhodium,3507.32,300.0,1,Transition Metals,Ultraviolet
Rhodium,3528.02,900.0,1,Transition Metals,Ultraviolet
Rhodium,3538.14,90.0,0,Transition Metals,Ultraviolet
Rhodium,3541.91,30.0,0,Transition Metals,Ultraviolet
Rhodium,3543.95,130.0,0,Transition Metals,Ultraviolet
Rhodium,3549.54,200.0,0,Transition Metals,Ultraviolet
Rhodium,3564.13,25.0,0,Transition Metals,Ultraviolet
Rhodium,3570.18,130.0,0,Transition Metals,Ultraviolet
Rhodium,3583.1,500.0,0,Transition Metals,Ultraviolet
Rhodium,3596.19,500.0,0,Transition Metals,Ultraviolet
Rhodium,3597.15,600.0,0,Transition Metals,Ultraviolet
Rhodium,3605.86,30.0,0,Transition Metals,Ultraviolet
Rhodium,3612.47,300.0,0,Transition Metals,Ultraviolet
Rhodium,3614.78,25.0,0,Transition Metals,Ultraviolet
Rhodium,3620.46,20.0,0,Transition Metals,Ultraviolet
Rhodium,3626.59,200.0,0,Transition Metals,Ultraviolet
Rhodium,3639.51,30.0,0,Transition Metals,Ultraviolet
Rhodium,3654.87,40.0,0,Transition Metals,Ultraviolet
Rhodium,3657.99,900.0,1,Transition Metals,Ultraviolet
Rhodium,3661.86,30.0,0,Transition Metals,Ultraviolet
Rhodium,3666.22,140.0,0,Transition Metals,Ultraviolet
Rhodium,3666.91,20.0,0,Transition Metals,Ultraviolet
Rhodium,3681.04,60.0,0,Transition Metals,Ultraviolet
Rhodium,3690.7,200.0,0,Transition Metals,Ultraviolet
Rhodium,3692.36,1000.0,1,Transition Metals,Ultraviolet
Rhodium,3695.52,100.0,0,Transition Metals,Ultraviolet
Rhodium,3698.26,30.0,0,Transition Metals,Ultraviolet
Rhodium,3698.6,40.0,0,Transition Metals,Ultraviolet
Rhodium,3700.91,800.0,1,Transition Metals,Ultraviolet
Rhodium,3713.02,100.0,0,Transition Metals,Ultraviolet
Rhodium,3735.28,70.0,0,Transition Metals,Ultraviolet
Rhodium,3737.27,40.0,0,Transition Metals,Ultraviolet
Rhodium,3744.17,40.0,0,Transition Metals,Ultraviolet
Rhodium,3748.22,130.0,0,Transition Metals,Ultraviolet
Rhodium,3754.12,25.0,0,Transition Metals,Ultraviolet
Rhodium,3754.27,40.0,0,Transition Metals,Ultraviolet
Rhodium,3755.58,50.0,0,Transition Metals,Ultraviolet
Rhodium,3760.4,110.0,0,Transition Metals,Ultraviolet
Rhodium,3765.08,250.0,0,Transition Metals,Ultraviolet
Rhodium,3769.97,50.0,0,Transition Metals,Ultraviolet
Rhodium,3778.13,40.0,0,Transition Metals,Ultraviolet
Rhodium,3788.47,110.0,0,Transition Metals,Ultraviolet
Rhodium,3792.18,140.0,0,Transition Metals,Ultraviolet
Rhodium,3793.22,400.0,0,Transition Metals,Ultraviolet
Rhodium,3799.31,500.0,0,Transition Metals,Ultraviolet
Rhodium,3805.92,80.0,0,Transition Metals,Ultraviolet
Rhodium,3806.76,140.0,0,Transition Metals,Ultraviolet
Rhodium,3815.01,50.0,0,Transition Metals,Ultraviolet
Rhodium,3816.47,80.0,0,Transition Metals,Ultraviolet
Rhodium,3818.19,140.0,0,Transition Metals,Ultraviolet
Rhodium,3822.26,400.0,0,Transition Metals,Ultraviolet
Rhodium,3828.48,250.0,0,Transition Metals,Ultraviolet
Rhodium,3833.89,200.0,0,Transition Metals,Ultraviolet
Rhodium,3856.52,600.0,0,Transition Metals,Ultraviolet
Rhodium,3870.01,50.0,0,Transition Metals,Ultraviolet
Rhodium,3877.34,40.0,0,Transition Metals,Ultraviolet
Rhodium,3922.19,25.0,0,Transition Metals,Ultraviolet
Rhodium,3934.23,200.0,0,Transition Metals,Ultraviolet
Rhodium,3942.72,60.0,0,Transition Metals,Ultraviolet
Rhodium,3958.86,400.0,0,Transition Metals,Ultraviolet
Rhodium,3975.31,40.0,0,Transition Metals,Ultraviolet
Rhodium,3984.4,25.0,0,Transition Metals,Ultraviolet
Rhodium,3995.61,25.0,0,Transition Metals,Ultraviolet
Rhodium,3996.15,40.0,0,Transition Metals,Ultraviolet
Rhodium,4082.78,60.0,0,Transition Metals,Visible light
Rhodium,4121.68,120.0,0,Transition Metals,Visible light
Rhodium,4128.87,150.0,0,Transition Metals,Visible light
Rhodium,4135.27,200.0,0,Transition Metals,Visible light
Rhodium,4154.37,25.0,0,Transition Metals,Visible light
Rhodium,4196.5,40.0,0,Transition Metals,Visible light
Rhodium,4211.14,400.0,0,Transition Metals,Visible light
Rhodium,4288.71,90.0,0,Transition Metals,Visible light
Rhodium,4374.8,400.0,1,Transition Metals,Visible light
Rhodium,4675.03,15.0,0,Transition Metals,Visible light
Rhodium,5354.4,14.0,0,Transition Metals,Visible light
Rhodium,5599.42,15.0,0,Transition Metals,Visible light
Rhodium,5983.6,14.0,0,Transition Metals,Visible light
Iodine,2061.6,25.0,1,Halogens,Ultraviolet
Iodine,2582.7,100.0,0,Halogens,Ultraviolet
Iodine,3078.7,250.0,0,Halogens,Ultraviolet
Iodine,5119.2,130.0,1,Halogens,Visible light
Iodine,5161.2,150.0,1,Halogens,Visible light
Iodine,5245.7,150.0,0,Halogens,Visible light
Iodine,5338.2,500.0,1,Halogens,Visible light
Iodine,5345.1,250.0,1,Halogens,Visible light
Iodine,5435.8,150.0,0,Halogens,Visible light
Iodine,5464.6,100.0,1,Halogens,Visible light
Iodine,5625.6,500.0,1,Halogens,Visible light
Iodine,5690.9,100.0,0,Halogens,Visible light
Iodine,5710.5,200.0,0,Halogens,Visible light
Iodine,5950.2,250.0,0,Halogens,Visible light
Iodine,6074.9,100.0,0,Halogens,Visible light
Iodine,6127.4,100.0,0,Halogens,Visible light
Iodine,6619.6,70.0,0,Halogens,Visible light
Iodine,6812.5,200.0,0,Halogens,Visible light
Iodine,7402.0,70.0,0,Halogens,Infrared
Iodine,7468.9,70.0,0,Halogens,Infrared
Iodine,8043.7,130.0,1,Halogens,Infrared
Iodine,8240.0,50.0,0,Halogens,Infrared
Iodine,8393.3,130.0,0,Halogens,Infrared
Iodine,8857.5,40.0,0,Halogens,Infrared
Iodine,9022.4,70.0,0,Halogens,Infrared
Iodine,9058.3,200.0,1,Halogens,Infrared
Iodine,9113.9,150.0,0,Halogens,Infrared
Iodine,9426.7,50.0,0,Halogens,Infrared
Iodine,9427.1,40.0,0,Halogens,Infrared
Iodine,9653.0,40.0,0,Halogens,Infrared
Iodine,9731.7,70.0,0,Halogens,Infrared
Iodine,10466.5,70.0,0,Halogens,Infrared
Iodine,2061.6,25.0,1,Halogens,Ultraviolet
Iodine,2582.7,100.0,0,Halogens,Ultraviolet
Iodine,3078.7,250.0,0,Halogens,Ultraviolet
Iodine,5119.2,130.0,1,Halogens,Visible light
Iodine,5161.2,150.0,1,Halogens,Visible light
Iodine,5245.7,150.0,0,Halogens,Visible light
Iodine,5338.2,500.0,1,Halogens,Visible light
Iodine,5345.1,250.0,1,Halogens,Visible light
Iodine,5435.8,150.0,0,Halogens,Visible light
Iodine,5464.6,100.0,1,Halogens,Visible light
Iodine,5625.6,500.0,1,Halogens,Visible light
Iodine,5690.9,100.0,0,Halogens,Visible light
Iodine,5710.5,200.0,0,Halogens,Visible light
Iodine,5950.2,250.0,0,Halogens,Visible light
Iodine,6074.9,100.0,0,Halogens,Visible light
Iodine,6127.4,100.0,0,Halogens,Visible light
Iodine,6619.6,70.0,0,Halogens,Visible light
Iodine,6812.5,200.0,0,Halogens,Visible light
Iodine,7402.0,70.0,0,Halogens,Infrared
Iodine,7468.9,70.0,0,Halogens,Infrared
Iodine,8043.7,130.0,1,Halogens,Infrared
Iodine,8240.0,50.0,0,Halogens,Infrared
Iodine,8393.3,130.0,0,Halogens,Infrared
Iodine,8857.5,40.0,0,Halogens,Infrared
Iodine,9022.4,70.0,0,Halogens,Infrared
Iodine,9058.3,200.0,1,Halogens,Infrared
Iodine,9113.9,150.0,0,Halogens,Infrared
Iodine,9426.7,50.0,0,Halogens,Infrared
Iodine,9427.1,40.0,0,Halogens,Infrared
Iodine,9653.0,40.0,0,Halogens,Infrared
Iodine,9731.7,70.0,0,Halogens,Infrared
Iodine,10466.5,70.0,0,Halogens,Infrared
Barium,2304.247,20.0,1,Alkaline Earth Metals,Ultraviolet
Barium,2335.267,30.0,1,Alkaline Earth Metals,Ultraviolet
Barium,3071.584,30.0,1,Alkaline Earth Metals,Ultraviolet
Barium,3501.108,80.0,1,Alkaline Earth Metals,Ultraviolet
Barium,3891.779,20.0,1,Alkaline Earth Metals,Ultraviolet
Barium,4130.649,25.0,1,Alkaline Earth Metals,Visible light
Barium,4132.427,9.0,0,Alkaline Earth Metals,Visible light
Barium,4166.001,3.0,0,Alkaline Earth Metals,Visible light
Barium,4283.097,30.0,0,Alkaline Earth Metals,Visible light
Barium,4524.926,2.0,0,Alkaline Earth Metals,Visible light
Barium,4554.033,1000.0,1,Alkaline Earth Metals,Visible light
Barium,4899.927,6.0,0,Alkaline Earth Metals,Visible light
Barium,4934.077,300.0,1,Alkaline Earth Metals,Visible light
Barium,5535.481,1000.0,1,Alkaline Earth Metals,Visible light
Barium,5777.619,80.0,0,Alkaline Earth Metals,Visible light
Barium,5853.675,40.0,0,Alkaline Earth Metals,Visible light
Barium,5997.087,80.0,0,Alkaline Earth Metals,Visible light
Barium,6110.783,250.0,0,Alkaline Earth Metals,Visible light
Barium,6141.713,300.0,1,Alkaline Earth Metals,Visible light
Barium,6496.898,200.0,1,Alkaline Earth Metals,Visible light
Barium,6498.76,250.0,1,Alkaline Earth Metals,Visible light
Barium,6527.312,110.0,1,Alkaline Earth Metals,Visible light
Barium,6595.325,100.0,1,Alkaline Earth Metals,Visible light
Barium,6675.27,50.0,0,Alkaline Earth Metals,Visible light
Barium,6693.842,50.0,1,Alkaline Earth Metals,Visible light
Barium,6865.686,9.0,0,Alkaline Earth Metals,Visible light
Barium,7059.943,200.0,1,Alkaline Earth Metals,Infrared
Barium,7120.331,30.0,0,Alkaline Earth Metals,Infrared
Barium,7195.23,9.0,0,Alkaline Earth Metals,Infrared
Barium,7280.296,150.0,1,Alkaline Earth Metals,Infrared
Barium,7392.405,15.0,0,Alkaline Earth Metals,Infrared
Barium,7488.075,25.0,0,Alkaline Earth Metals,Infrared
Barium,7672.085,80.0,1,Alkaline Earth Metals,Infrared
Barium,7780.478,50.0,0,Alkaline Earth Metals,Infrared
Barium,7905.747,25.0,0,Alkaline Earth Metals,Infrared
Barium,7911.329,12.0,0,Alkaline Earth Metals,Infrared
Barium,8210.239,9.0,0,Alkaline Earth Metals,Infrared
Barium,8559.998,60.0,1,Alkaline Earth Metals,Infrared
Barium,8915.013,8.0,0,Alkaline Earth Metals,Infrared
Barium,9370.119,50.0,0,Alkaline Earth Metals,Infrared
Barium,9608.894,15.0,0,Alkaline Earth Metals,Infrared
Barium,10032.139,40.0,0,Alkaline Earth Metals,Infrared
Barium,14999.852,60.0,1,Alkaline Earth Metals,Infrared
Barium,23253.56,50.0,1,Alkaline Earth Metals,Infrared
Barium,25514.88,60.0,1,Alkaline Earth Metals,Infrared
Barium,2304.247,20.0,1,Alkaline Earth Metals,Ultraviolet
Barium,2335.267,30.0,1,Alkaline Earth Metals,Ultraviolet
Barium,3071.584,30.0,1,Alkaline Earth Metals,Ultraviolet
Barium,3501.108,80.0,1,Alkaline Earth Metals,Ultraviolet
Barium,3891.779,20.0,1,Alkaline Earth Metals,Ultraviolet
Barium,4130.649,25.0,1,Alkaline Earth Metals,Visible light
Barium,4132.427,9.0,0,Alkaline Earth Metals,Visible light
Barium,4166.001,3.0,0,Alkaline Earth Metals,Visible light
Barium,4283.097,30.0,0,Alkaline Earth Metals,Visible light
Barium,4524.926,2.0,0,Alkaline Earth Metals,Visible light
Barium,4554.033,1000.0,1,Alkaline Earth Metals,Visible light
Barium,4899.927,6.0,0,Alkaline Earth Metals,Visible light
Barium,4934.077,300.0,1,Alkaline Earth Metals,Visible light
Barium,5535.481,1000.0,1,Alkaline Earth Metals,Visible light
Barium,5777.619,80.0,0,Alkaline Earth Metals,Visible light
Barium,5853.675,40.0,0,Alkaline Earth Metals,Visible light
Barium,5997.087,80.0,0,Alkaline Earth Metals,Visible light
Barium,6110.783,250.0,0,Alkaline Earth Metals,Visible light
Barium,6141.713,300.0,1,Alkaline Earth Metals,Visible light
Barium,6496.898,200.0,1,Alkaline Earth Metals,Visible light
Barium,6498.76,250.0,1,Alkaline Earth Metals,Visible light
Barium,6527.312,110.0,1,Alkaline Earth Metals,Visible light
Barium,6595.325,100.0,1,Alkaline Earth Metals,Visible light
Barium,6675.27,50.0,0,Alkaline Earth Metals,Visible light
Barium,6693.842,50.0,1,Alkaline Earth Metals,Visible light
Barium,6865.686,9.0,0,Alkaline Earth Metals,Visible light
Barium,7059.943,200.0,1,Alkaline Earth Metals,Infrared
Barium,7120.331,30.0,0,Alkaline Earth Metals,Infrared
Barium,7195.23,9.0,0,Alkaline Earth Metals,Infrared
Barium,7280.296,150.0,1,Alkaline Earth Metals,Infrared
Barium,7392.405,15.0,0,Alkaline Earth Metals,Infrared
Barium,7488.075,25.0,0,Alkaline Earth Metals,Infrared
Barium,7672.085,80.0,1,Alkaline Earth Metals,Infrared
Barium,7780.478,50.0,0,Alkaline Earth Metals,Infrared
Barium,7905.747,25.0,0,Alkaline Earth Metals,Infrared
Barium,7911.329,12.0,0,Alkaline Earth Metals,Infrared
Barium,8210.239,9.0,0,Alkaline Earth Metals,Infrared
Barium,8559.998,60.0,1,Alkaline Earth Metals,Infrared
Barium,8915.013,8.0,0,Alkaline Earth Metals,Infrared
Barium,9370.119,50.0,0,Alkaline Earth Metals,Infrared
Barium,9608.894,15.0,0,Alkaline Earth Metals,Infrared
Barium,10032.139,40.0,0,Alkaline Earth Metals,Infrared
Barium,14999.852,60.0,1,Alkaline Earth Metals,Infrared
Barium,23253.56,50.0,1,Alkaline Earth Metals,Infrared
Barium,25514.88,60.0,1,Alkaline Earth Metals,Infrared
Iridium,2010.65,600.0,0,Transition Metals,Ultraviolet
Iridium,2022.35,500.0,0,Transition Metals,Ultraviolet
Iridium,2033.57,900.0,1,Transition Metals,Ultraviolet
Iridium,2052.22,400.0,0,Transition Metals,Ultraviolet
Iridium,2060.64,300.0,0,Transition Metals,Ultraviolet
Iridium,2083.22,200.0,0,Transition Metals,Ultraviolet
Iridium,2085.74,200.0,0,Transition Metals,Ultraviolet
Iridium,2088.82,1000.0,1,Transition Metals,Ultraviolet
Iridium,2092.63,800.0,0,Transition Metals,Ultraviolet
Iridium,2112.68,150.0,0,Transition Metals,Ultraviolet
Iridium,2126.81,800.0,1,Transition Metals,Ultraviolet
Iridium,2127.94,250.0,0,Transition Metals,Ultraviolet
Iridium,2148.22,200.0,0,Transition Metals,Ultraviolet
Iridium,2150.54,150.0,0,Transition Metals,Ultraviolet
Iridium,2152.68,600.0,1,Transition Metals,Ultraviolet
Iridium,2155.81,150.0,0,Transition Metals,Ultraviolet
Iridium,2158.05,500.0,1,Transition Metals,Ultraviolet
Iridium,2162.88,120.0,0,Transition Metals,Ultraviolet
Iridium,2169.42,1000.0,1,Transition Metals,Ultraviolet
Iridium,2175.24,250.0,0,Transition Metals,Ultraviolet
Iridium,2178.17,150.0,0,Transition Metals,Ultraviolet
Iridium,2187.43,300.0,0,Transition Metals,Ultraviolet
Iridium,2190.38,200.0,0,Transition Metals,Ultraviolet
Iridium,2204.96,500.0,1,Transition Metals,Ultraviolet
Iridium,2208.09,150.0,0,Transition Metals,Ultraviolet
Iridium,2220.37,80.0,0,Transition Metals,Ultraviolet
Iridium,2242.69,400.0,1,Transition Metals,Ultraviolet
Iridium,2253.38,120.0,0,Transition Metals,Ultraviolet
Iridium,2255.1,120.0,0,Transition Metals,Ultraviolet
Iridium,2255.81,80.0,0,Transition Metals,Ultraviolet
