element,wavelength,intensity,persistence,type,spectrum_region
Gallium,1813.878,800.0,1,Post-transition Metals,Ultraviolet
Gallium,1845.199,900.0,1,Post-transition Metals,Ultraviolet
Gallium,829.529,140.0,0,Post-transition Metals,Ultraviolet
Gallium,1113.708,200.0,0,Post-transition Metals,Ultraviolet
Gallium,1119.133,200.0,0,Post-transition Metals,Ultraviolet
Gallium,1130.76,300.0,0,Post-transition Metals,Ultraviolet
Gallium,1414.401,1000.0,1,Post-transition Metals,Ultraviolet
Gallium,1535.309,800.0,1,Post-transition Metals,Ultraviolet
Gallium,1813.878,800.0,1,Post-transition Metals,Ultraviolet
Gallium,1845.199,900.0,1,Post-transition Metals,Ultraviolet
Potassium,441.8,800.0,0,Alkali Metals,Ultraviolet
Potassium,465.0,150.0,0,Alkali Metals,Ultraviolet
Potassium,31.0,469.5,0,Alkali Metals,Gamma rays
Potassium,476.0,300.0,0,Alkali Metals,Ultraviolet
Potassium,495.1,1000.0,0,Alkali Metals,Ultraviolet
Potassium,600.7,1000.0,1,Alkali Metals,Ultraviolet
Potassium,607.9,800.0,1,Alkali Metals,Ultraviolet
Potassium,612.6,1000.0,1,Alkali Metals,Ultraviolet
Potassium,441.8,800.0,0,Alkali Metals,Ultraviolet
Potassium,465.0,150.0,0,Alkali Metals,Ultraviolet
Potassium,31.0,469.5,0,Alkali Metals,Gamma rays
Potassium,476.0,300.0,0,Alkali Metals,Ultraviolet
Potassium,495.1,1000.0,0,Alkali Metals,Ultraviolet
Potassium,600.7,1000.0,1,Alkali Metals,Ultraviolet
Potassium,607.9,800.0,1,Alkali Metals,Ultraviolet
Potassium,612.6,1000.0,1,Alkali Metals,Ultraviolet
Germanium,1085.51,300.0,0,Metalloids,Ultraviolet
Germanium,1106.74,500.0,1,Metalloids,Ultraviolet
Germanium,1120.46,500.0,1,Metalloids,Ultraviolet
Germanium,1181.19,500.0,0,Metalloids,Ultraviolet
Germanium,1181.65,500.0,0,Metalloids,Ultraviolet
Germanium,1188.73,200.0,1,Metalloids,Ultraviolet
Germanium,1191.26,300.0,0,Metalloids,Ultraviolet
Germanium,1237.059,500.0,1,Metalloids,Ultraviolet
Germanium,1261.905,500.0,1,Metalloids,Ultraviolet
Germanium,1576.855,500.0,1,Metalloids,Ultraviolet
Germanium,1716.784,80.0,0,Metalloids,Ultraviolet
Germanium,1750.043,80.0,0,Metalloids,Ultraviolet
Germanium,1774.176,80.0,0,Metalloids,Ultraviolet
Germanium,1785.046,80.0,0,Metalloids,Ultraviolet
Germanium,1841.328,80.0,0,Metalloids,Ultraviolet
Germanium,1842.41,80.0,0,Metalloids,Ultraviolet
Germanium,1853.134,80.0,0,Metalloids,Ultraviolet
Germanium,1860.086,200.0,0,Metalloids,Ultraviolet
Germanium,1874.256,120.0,0,Metalloids,Ultraviolet
Germanium,1904.702,200.0,0,Metalloids,Ultraviolet
Germanium,1917.592,120.0,0,Metalloids,Ultraviolet
Germanium,1929.826,200.0,0,Metalloids,Ultraviolet
Germanium,1938.008,500.0,1,Metalloids,Ultraviolet
Germanium,1938.891,500.0,1,Metalloids,Ultraviolet
Germanium,1944.731,80.0,0,Metalloids,Ultraviolet
Germanium,1955.115,80.0,0,Metalloids,Ultraviolet
Germanium,1962.013,200.0,0,Metalloids,Ultraviolet
Germanium,1970.88,80.0,0,Metalloids,Ultraviolet
Germanium,1987.849,120.0,0,Metalloids,Ultraviolet
Germanium,1988.267,120.0,1,Metalloids,Ultraviolet
Germanium,1998.887,200.0,0,Metalloids,Ultraviolet
Germanium,1085.51,300.0,0,Metalloids,Ultraviolet
Germanium,1106.74,500.0,1,Metalloids,Ultraviolet
Germanium,1120.46,500.0,1,Metalloids,Ultraviolet
Germanium,1181.19,500.0,0,Metalloids,Ultraviolet
Germanium,1181.65,500.0,0,Metalloids,Ultraviolet
Germanium,1188.73,200.0,1,Metalloids,Ultraviolet
Germanium,1191.26,300.0,0,Metalloids,Ultraviolet
Germanium,1237.059,500.0,1,Metalloids,Ultraviolet
Germanium,1261.905,500.0,1,Metalloids,Ultraviolet
Germanium,1576.855,500.0,1,Metalloids,Ultraviolet
Germanium,1716.784,80.0,0,Metalloids,Ultraviolet
Germanium,1750.043,80.0,0,Metalloids,Ultraviolet
Germanium,1774.176,80.0,0,Metalloids,Ultraviolet
Germanium,1785.046,80.0,0,Metalloids,Ultraviolet
Germanium,1841.328,80.0,0,Metalloids,Ultraviolet
Germanium,1842.41,80.0,0,Metalloids,Ultraviolet
Germanium,1853.134,80.0,0,Metalloids,Ultraviolet
Germanium,1860.086,200.0,0,Metalloids,Ultraviolet
Germanium,1874.256,120.0,0,Metalloids,Ultraviolet
Germanium,1904.702,200.0,0,Metalloids,Ultraviolet
Germanium,1917.592,120.0,0,Metalloids,Ultraviolet
Germanium,1929.826,200.0,0,Metalloids,Ultraviolet
Germanium,1938.008,500.0,1,Metalloids,Ultraviolet
Germanium,1938.891,500.0,1,Metalloids,Ultraviolet
Germanium,1944.731,80.0,0,Metalloids,Ultraviolet
Germanium,1955.115,80.0,0,Metalloids,Ultraviolet
Germanium,1962.013,200.0,0,Metalloids,Ultraviolet
Germanium,1970.88,80.0,0,Metalloids,Ultraviolet
Germanium,1987.849,120.0,0,Metalloids,Ultraviolet
Germanium,1988.267,120.0,1,Metalloids,Ultraviolet
Germanium,1998.887,200.0,0,Metalloids,Ultraviolet
